time,levelname,message
2024-10-29 07:38:19 , INFO , HTTP Request: POST https://api.bitpreco.com/v1/trading/balance "HTTP/1.1 200 OK"
2024-10-29 07:38:20 , INFO , HTTP Request: POST https://api.bitpreco.com/v1/trading/balance "HTTP/1.1 200 OK"
2024-10-29 07:38:20 , INFO , HTTP Request: POST https://api.bitpreco.com/v1/trading/balance "HTTP/1.1 200 OK"
2024-10-29 07:38:21 , INFO , Último sinal gerado: 0.0
2024-10-29 07:38:22 , INFO , HTTP Request: POST https://api.bitpreco.com/v1/trading/balance "HTTP/1.1 200 OK"
2024-10-29 07:38:22 , INFO , Nenhuma ação necessária no momento.
2024-10-29 07:38:23 , INFO , HTTP Request: POST https://api.bitpreco.com/v1/trading/balance "HTTP/1.1 200 OK"
2024-10-29 07:38:26 , INFO , HTTP Request: GET https://api.bitpreco.com/btc-brl/ticker "HTTP/1.1 200 OK"
2024-10-29 07:38:26 , INFO , HTTP Request: POST https://api.bitpreco.com/v1/trading/balance "HTTP/1.1 200 OK"
2024-10-29 07:38:27 , INFO , HTTP Request: POST https://api.bitpreco.com/v1/trading/balance "HTTP/1.1 200 OK"
2024-10-29 07:38:27 , INFO , HTTP Request: POST https://api.bitpreco.com/v1/trading/balance "HTTP/1.1 200 OK"
2024-10-29 07:38:28 , INFO , Último sinal gerado: 0.0
2024-10-29 07:38:29 , INFO , HTTP Request: POST https://api.bitpreco.com/v1/trading/balance "HTTP/1.1 200 OK"
2024-10-29 07:38:29 , INFO , HTTP Request: POST https://api.bitpreco.com/v1/trading/balance "HTTP/1.1 200 OK"
2024-10-29 07:38:29 , INFO , Nenhuma ação necessária no momento.
2024-10-29 07:38:32 , INFO , HTTP Request: POST https://api.bitpreco.com/v1/trading/balance "HTTP/1.1 200 OK"
2024-10-29 07:38:33 , INFO , HTTP Request: GET https://api.bitpreco.com/btc-brl/ticker "HTTP/1.1 200 OK"
2024-10-29 07:38:33 , INFO , HTTP Request: POST https://api.bitpreco.com/v1/trading/balance "HTTP/1.1 200 OK"
2024-10-29 07:38:35 , INFO , HTTP Request: POST https://api.bitpreco.com/v1/trading/balance "HTTP/1.1 200 OK"
2024-10-29 07:38:35 , INFO , HTTP Request: POST https://api.bitpreco.com/v1/trading/balance "HTTP/1.1 200 OK"
2024-10-29 07:38:35 , INFO , Último sinal gerado: 0.0
2024-10-29 07:38:36 , INFO , HTTP Request: POST https://api.bitpreco.com/v1/trading/balance "HTTP/1.1 200 OK"
2024-10-29 07:38:36 , INFO , Nenhuma ação necessária no momento.
2024-10-29 07:38:38 , INFO , HTTP Request: POST https://api.bitpreco.com/v1/trading/balance "HTTP/1.1 200 OK"
2024-10-29 07:38:39 , INFO , HTTP Request: GET https://api.bitpreco.com/btc-brl/ticker "HTTP/1.1 200 OK"
2024-10-29 07:38:41 , INFO , HTTP Request: POST https://api.bitpreco.com/v1/trading/balance "HTTP/1.1 200 OK"
2024-10-29 07:38:41 , INFO , HTTP Request: POST https://api.bitpreco.com/v1/trading/balance "HTTP/1.1 200 OK"
2024-10-29 07:38:42 , INFO , HTTP Request: POST https://api.bitpreco.com/v1/trading/balance "HTTP/1.1 200 OK"
2024-10-29 07:38:42 , INFO , Último sinal gerado: 0.0
2024-10-29 07:38:43 , INFO , HTTP Request: POST https://api.bitpreco.com/v1/trading/balance "HTTP/1.1 200 OK"
2024-10-29 07:38:43 , INFO , Nenhuma ação necessária no momento.
2024-10-29 07:38:44 , INFO , HTTP Request: POST https://api.bitpreco.com/v1/trading/balance "HTTP/1.1 200 OK"
2024-10-29 07:38:47 , INFO , HTTP Request: GET https://api.bitpreco.com/btc-brl/ticker "HTTP/1.1 200 OK"
2024-10-29 07:38:47 , INFO , HTTP Request: POST https://api.bitpreco.com/v1/trading/balance "HTTP/1.1 200 OK"
2024-10-29 07:38:48 , INFO , HTTP Request: POST https://api.bitpreco.com/v1/trading/balance "HTTP/1.1 200 OK"
2024-10-29 07:38:48 , INFO , HTTP Request: POST https://api.bitpreco.com/v1/trading/balance "HTTP/1.1 200 OK"
2024-10-29 07:38:49 , INFO , Último sinal gerado: 0.0
2024-10-29 07:38:50 , INFO , HTTP Request: POST https://api.bitpreco.com/v1/trading/balance "HTTP/1.1 200 OK"
2024-10-29 07:38:50 , INFO , HTTP Request: POST https://api.bitpreco.com/v1/trading/balance "HTTP/1.1 200 OK"
2024-10-29 07:38:50 , INFO , Nenhuma ação necessária no momento.
2024-10-29 07:38:52 , INFO , HTTP Request: POST https://api.bitpreco.com/v1/trading/balance "HTTP/1.1 200 OK"
2024-10-29 07:38:54 , INFO , HTTP Request: GET https://api.bitpreco.com/btc-brl/ticker "HTTP/1.1 200 OK"
2024-10-29 07:38:54 , INFO , HTTP Request: POST https://api.bitpreco.com/v1/trading/balance "HTTP/1.1 200 OK"
2024-10-29 07:38:56 , INFO , HTTP Request: POST https://api.bitpreco.com/v1/trading/balance "HTTP/1.1 200 OK"
2024-10-29 07:38:56 , INFO , HTTP Request: POST https://api.bitpreco.com/v1/trading/balance "HTTP/1.1 200 OK"
2024-10-29 07:38:56 , INFO , Último sinal gerado: 0.0
2024-10-29 07:38:57 , INFO , HTTP Request: POST https://api.bitpreco.com/v1/trading/balance "HTTP/1.1 200 OK"
2024-10-29 07:38:57 , INFO , Nenhuma ação necessária no momento.
2024-10-29 07:38:59 , INFO , HTTP Request: POST https://api.bitpreco.com/v1/trading/balance "HTTP/1.1 200 OK"
2024-10-29 07:39:00 , INFO , HTTP Request: GET https://api.bitpreco.com/btc-brl/ticker "HTTP/1.1 200 OK"
2024-10-29 07:39:02 , INFO , HTTP Request: POST https://api.bitpreco.com/v1/trading/balance "HTTP/1.1 200 OK"
2024-10-29 07:39:02 , INFO , HTTP Request: POST https://api.bitpreco.com/v1/trading/balance "HTTP/1.1 200 OK"
2024-10-29 07:39:02 , INFO , HTTP Request: POST https://api.bitpreco.com/v1/trading/balance "HTTP/1.1 200 OK"
2024-10-29 07:39:03 , INFO , Último sinal gerado: 0.0
2024-10-29 07:39:04 , INFO , HTTP Request: POST https://api.bitpreco.com/v1/trading/balance "HTTP/1.1 200 OK"
2024-10-29 07:39:04 , INFO , Nenhuma ação necessária no momento.
2024-10-29 07:39:21 , INFO , HTTP Request: POST https://api.bitpreco.com/v1/trading/balance "HTTP/1.1 200 OK"
2024-10-29 07:39:31 , INFO , HTTP Request: POST https://api.bitpreco.com/v1/trading/balance "HTTP/1.1 200 OK"
2024-10-29 07:39:41 , INFO , HTTP Request: POST https://api.bitpreco.com/v1/trading/balance "HTTP/1.1 200 OK"
2024-10-29 07:39:53 , INFO , HTTP Request: POST https://api.bitpreco.com/v1/trading/balance "HTTP/1.1 200 OK"
2024-10-29 07:39:54 , INFO , HTTP Request: GET https://api.bitpreco.com/btc-brl/ticker "HTTP/1.1 200 OK"
2024-10-29 07:39:55 , INFO , HTTP Request: POST https://api.bitpreco.com/v1/trading/balance "HTTP/1.1 200 OK"
2024-10-29 07:39:56 , INFO , HTTP Request: POST https://api.bitpreco.com/v1/trading/balance "HTTP/1.1 200 OK"
2024-10-29 07:39:56 , INFO , Último sinal gerado: 0.0
2024-10-29 07:39:57 , INFO , HTTP Request: POST https://api.bitpreco.com/v1/trading/balance "HTTP/1.1 200 OK"
2024-10-29 07:39:57 , INFO , Nenhuma ação necessária no momento.
2024-10-29 07:40:02 , INFO , HTTP Request: POST https://api.bitpreco.com/v1/trading/balance "HTTP/1.1 200 OK"
2024-10-29 07:40:08 , INFO , HTTP Request: GET https://api.bitpreco.com/btc-brl/ticker "HTTP/1.1 200 OK"
2024-10-29 07:40:09 , INFO , HTTP Request: POST https://api.bitpreco.com/v1/trading/balance "HTTP/1.1 200 OK"
2024-10-29 07:40:09 , INFO , HTTP Request: POST https://api.bitpreco.com/v1/trading/balance "HTTP/1.1 200 OK"
2024-10-29 07:40:10 , INFO , Último sinal gerado: 0.0
2024-10-29 07:40:11 , INFO , HTTP Request: POST https://api.bitpreco.com/v1/trading/balance "HTTP/1.1 200 OK"
2024-10-29 07:40:11 , INFO , Nenhuma ação necessária no momento.
2024-10-29 07:40:12 , INFO , HTTP Request: POST https://api.bitpreco.com/v1/trading/balance "HTTP/1.1 200 OK"
2024-10-29 07:40:21 , INFO , HTTP Request: GET https://api.bitpreco.com/btc-brl/ticker "HTTP/1.1 200 OK"
2024-10-29 07:40:22 , INFO , HTTP Request: POST https://api.bitpreco.com/v1/trading/balance "HTTP/1.1 200 OK"
2024-10-29 07:40:22 , INFO , HTTP Request: POST https://api.bitpreco.com/v1/trading/balance "HTTP/1.1 200 OK"
2024-10-29 07:40:23 , INFO , HTTP Request: POST https://api.bitpreco.com/v1/trading/balance "HTTP/1.1 200 OK"
2024-10-29 07:40:24 , INFO , Último sinal gerado: 0.0
2024-10-29 07:40:24 , INFO , HTTP Request: POST https://api.bitpreco.com/v1/trading/balance "HTTP/1.1 200 OK"
2024-10-29 07:40:24 , INFO , Nenhuma ação necessária no momento.
2024-10-29 07:40:32 , INFO , HTTP Request: POST https://api.bitpreco.com/v1/trading/balance "HTTP/1.1 200 OK"
2024-10-29 07:40:35 , INFO , HTTP Request: GET https://api.bitpreco.com/btc-brl/ticker "HTTP/1.1 200 OK"
2024-10-29 07:40:36 , INFO , HTTP Request: POST https://api.bitpreco.com/v1/trading/balance "HTTP/1.1 200 OK"
2024-10-29 07:40:37 , INFO , HTTP Request: POST https://api.bitpreco.com/v1/trading/balance "HTTP/1.1 200 OK"
2024-10-29 07:40:37 , INFO , Último sinal gerado: 0.0
2024-10-29 07:40:38 , INFO , HTTP Request: POST https://api.bitpreco.com/v1/trading/balance "HTTP/1.1 200 OK"
2024-10-29 07:40:38 , INFO , Nenhuma ação necessária no momento.
2024-10-29 07:40:49 , INFO , HTTP Request: GET https://api.bitpreco.com/btc-brl/ticker "HTTP/1.1 200 OK"
2024-10-29 07:40:49 , INFO , HTTP Request: POST https://api.bitpreco.com/v1/trading/balance "HTTP/1.1 200 OK"
2024-10-29 07:40:50 , INFO , HTTP Request: POST https://api.bitpreco.com/v1/trading/balance "HTTP/1.1 200 OK"
2024-10-29 07:40:51 , INFO , Último sinal gerado: 0.0
2024-10-29 07:40:52 , INFO , HTTP Request: POST https://api.bitpreco.com/v1/trading/balance "HTTP/1.1 200 OK"
2024-10-29 07:40:52 , INFO , Nenhuma ação necessária no momento.
2024-10-29 07:41:00 , INFO , Dash is running on http://127.0.0.1:8050/
2024-10-29 07:41:03 , INFO , HTTP Request: GET https://api.bitpreco.com/btc-brl/ticker "HTTP/1.1 200 OK"
2024-10-29 07:41:04 , INFO , HTTP Request: POST https://api.bitpreco.com/v1/trading/balance "HTTP/1.1 200 OK"
2024-10-29 07:41:05 , INFO , HTTP Request: POST https://api.bitpreco.com/v1/trading/balance "HTTP/1.1 200 OK"
2024-10-29 07:41:06 , INFO , Último sinal gerado: 0.0
2024-10-29 07:41:06 , INFO , HTTP Request: POST https://api.bitpreco.com/v1/trading/balance "HTTP/1.1 200 OK"
2024-10-29 07:41:07 , INFO , HTTP Request: POST https://api.bitpreco.com/v1/trading/balance "HTTP/1.1 200 OK"
2024-10-29 07:41:07 , INFO , Nenhuma ação necessária no momento.
2024-10-29 07:41:17 , INFO , HTTP Request: POST https://api.bitpreco.com/v1/trading/balance "HTTP/1.1 200 OK"
2024-10-29 07:41:18 , INFO , HTTP Request: GET https://api.bitpreco.com/btc-brl/ticker "HTTP/1.1 200 OK"
2024-10-29 07:41:19 , INFO , HTTP Request: POST https://api.bitpreco.com/v1/trading/balance "HTTP/1.1 200 OK"
2024-10-29 07:41:20 , INFO , HTTP Request: POST https://api.bitpreco.com/v1/trading/balance "HTTP/1.1 200 OK"
2024-10-29 07:41:20 , INFO , Último sinal gerado: 0.0
2024-10-29 07:41:21 , INFO , HTTP Request: POST https://api.bitpreco.com/v1/trading/balance "HTTP/1.1 200 OK"
2024-10-29 07:41:21 , INFO , Nenhuma ação necessária no momento.
2024-10-29 07:41:26 , INFO , HTTP Request: POST https://api.bitpreco.com/v1/trading/balance "HTTP/1.1 200 OK"
2024-10-29 07:41:32 , INFO , HTTP Request: GET https://api.bitpreco.com/btc-brl/ticker "HTTP/1.1 200 OK"
2024-10-29 07:41:33 , INFO , HTTP Request: POST https://api.bitpreco.com/v1/trading/balance "HTTP/1.1 200 OK"
2024-10-29 07:41:34 , INFO , HTTP Request: POST https://api.bitpreco.com/v1/trading/balance "HTTP/1.1 200 OK"
2024-10-29 07:41:35 , INFO , Último sinal gerado: 0.0
2024-10-29 07:41:36 , INFO , HTTP Request: POST https://api.bitpreco.com/v1/trading/balance "HTTP/1.1 200 OK"
2024-10-29 07:41:36 , INFO , Nenhuma ação necessária no momento.
2024-10-29 07:41:36 , INFO , HTTP Request: POST https://api.bitpreco.com/v1/trading/balance "HTTP/1.1 200 OK"
2024-10-29 07:41:47 , INFO , HTTP Request: POST https://api.bitpreco.com/v1/trading/balance "HTTP/1.1 200 OK"
2024-10-29 07:41:47 , INFO , HTTP Request: GET https://api.bitpreco.com/btc-brl/ticker "HTTP/1.1 200 OK"
2024-10-29 07:41:48 , INFO , HTTP Request: POST https://api.bitpreco.com/v1/trading/balance "HTTP/1.1 200 OK"
2024-10-29 07:41:49 , INFO , HTTP Request: POST https://api.bitpreco.com/v1/trading/balance "HTTP/1.1 200 OK"
2024-10-29 07:41:49 , INFO , Último sinal gerado: 0.0
2024-10-29 07:41:50 , INFO , HTTP Request: POST https://api.bitpreco.com/v1/trading/balance "HTTP/1.1 200 OK"
2024-10-29 07:41:50 , INFO , Nenhuma ação necessária no momento.
2024-10-29 07:41:57 , INFO , HTTP Request: POST https://api.bitpreco.com/v1/trading/balance "HTTP/1.1 200 OK"
2024-10-29 07:42:01 , INFO , HTTP Request: GET https://api.bitpreco.com/btc-brl/ticker "HTTP/1.1 200 OK"
2024-10-29 07:42:02 , INFO , HTTP Request: POST https://api.bitpreco.com/v1/trading/balance "HTTP/1.1 200 OK"
2024-10-29 07:42:03 , INFO , HTTP Request: POST https://api.bitpreco.com/v1/trading/balance "HTTP/1.1 200 OK"
2024-10-29 07:42:04 , INFO , Último sinal gerado: 0.0
2024-10-29 07:42:05 , INFO , HTTP Request: POST https://api.bitpreco.com/v1/trading/balance "HTTP/1.1 200 OK"
2024-10-29 07:42:05 , INFO , Nenhuma ação necessária no momento.
2024-10-29 07:42:06 , INFO , HTTP Request: POST https://api.bitpreco.com/v1/trading/balance "HTTP/1.1 200 OK"
2024-10-29 07:42:16 , INFO , HTTP Request: GET https://api.bitpreco.com/btc-brl/ticker "HTTP/1.1 200 OK"
2024-10-29 07:42:17 , INFO , HTTP Request: POST https://api.bitpreco.com/v1/trading/balance "HTTP/1.1 200 OK"
2024-10-29 07:42:18 , INFO , HTTP Request: POST https://api.bitpreco.com/v1/trading/balance "HTTP/1.1 200 OK"
2024-10-29 07:42:18 , INFO , Último sinal gerado: 0.0
2024-10-29 07:42:19 , INFO , HTTP Request: POST https://api.bitpreco.com/v1/trading/balance "HTTP/1.1 200 OK"
2024-10-29 07:42:19 , INFO , Nenhuma ação necessária no momento.
2024-10-29 07:42:30 , INFO , HTTP Request: GET https://api.bitpreco.com/btc-brl/ticker "HTTP/1.1 200 OK"
2024-10-29 07:42:32 , INFO , HTTP Request: POST https://api.bitpreco.com/v1/trading/balance "HTTP/1.1 200 OK"
2024-10-29 07:42:33 , INFO , HTTP Request: POST https://api.bitpreco.com/v1/trading/balance "HTTP/1.1 200 OK"
2024-10-29 07:42:33 , INFO , Último sinal gerado: 0.0
2024-10-29 07:42:34 , INFO , HTTP Request: POST https://api.bitpreco.com/v1/trading/balance "HTTP/1.1 200 OK"
2024-10-29 07:42:34 , INFO , Nenhuma ação necessária no momento.
2024-10-29 07:42:45 , INFO , HTTP Request: GET https://api.bitpreco.com/btc-brl/ticker "HTTP/1.1 200 OK"
2024-10-29 07:42:46 , INFO , HTTP Request: POST https://api.bitpreco.com/v1/trading/balance "HTTP/1.1 200 OK"
2024-10-29 07:42:48 , INFO , HTTP Request: POST https://api.bitpreco.com/v1/trading/balance "HTTP/1.1 200 OK"
2024-10-29 07:42:48 , INFO , Último sinal gerado: 0.0
2024-10-29 07:42:49 , INFO , HTTP Request: POST https://api.bitpreco.com/v1/trading/balance "HTTP/1.1 200 OK"
2024-10-29 07:42:49 , INFO , Nenhuma ação necessária no momento.
2024-10-29 07:43:00 , INFO , HTTP Request: GET https://api.bitpreco.com/btc-brl/ticker "HTTP/1.1 200 OK"
2024-10-29 07:43:01 , INFO , HTTP Request: POST https://api.bitpreco.com/v1/trading/balance "HTTP/1.1 200 OK"
2024-10-29 07:43:03 , INFO , HTTP Request: POST https://api.bitpreco.com/v1/trading/balance "HTTP/1.1 200 OK"
2024-10-29 07:43:03 , INFO , Último sinal gerado: 0.0
2024-10-29 07:43:05 , INFO , HTTP Request: POST https://api.bitpreco.com/v1/trading/balance "HTTP/1.1 200 OK"
2024-10-29 07:43:05 , INFO , Nenhuma ação necessária no momento.
2024-10-29 07:43:16 , INFO , HTTP Request: GET https://api.bitpreco.com/btc-brl/ticker "HTTP/1.1 200 OK"
2024-10-29 07:43:17 , INFO , HTTP Request: POST https://api.bitpreco.com/v1/trading/balance "HTTP/1.1 200 OK"
2024-10-29 07:43:18 , INFO , HTTP Request: POST https://api.bitpreco.com/v1/trading/balance "HTTP/1.1 200 OK"
2024-10-29 07:43:19 , INFO , Último sinal gerado: 0.0
2024-10-29 07:43:20 , INFO , HTTP Request: POST https://api.bitpreco.com/v1/trading/balance "HTTP/1.1 200 OK"
2024-10-29 07:43:20 , INFO , Nenhuma ação necessária no momento.
2024-10-29 07:43:31 , INFO , HTTP Request: GET https://api.bitpreco.com/btc-brl/ticker "HTTP/1.1 200 OK"
2024-10-29 07:43:32 , INFO , HTTP Request: POST https://api.bitpreco.com/v1/trading/balance "HTTP/1.1 200 OK"
2024-10-29 07:43:33 , INFO , HTTP Request: POST https://api.bitpreco.com/v1/trading/balance "HTTP/1.1 200 OK"
2024-10-29 07:43:34 , INFO , Último sinal gerado: 0.0
2024-10-29 07:43:35 , INFO , HTTP Request: POST https://api.bitpreco.com/v1/trading/balance "HTTP/1.1 200 OK"
2024-10-29 07:43:35 , INFO , Nenhuma ação necessária no momento.
2024-10-29 07:43:46 , INFO , HTTP Request: GET https://api.bitpreco.com/btc-brl/ticker "HTTP/1.1 200 OK"
2024-10-29 07:43:47 , INFO , HTTP Request: POST https://api.bitpreco.com/v1/trading/balance "HTTP/1.1 200 OK"
2024-10-29 07:43:48 , INFO , HTTP Request: POST https://api.bitpreco.com/v1/trading/balance "HTTP/1.1 200 OK"
2024-10-29 07:43:49 , INFO , Último sinal gerado: 0.0
2024-10-29 07:43:50 , INFO , HTTP Request: POST https://api.bitpreco.com/v1/trading/balance "HTTP/1.1 200 OK"
2024-10-29 07:43:50 , INFO , Nenhuma ação necessária no momento.
2024-10-29 07:44:01 , INFO , HTTP Request: GET https://api.bitpreco.com/btc-brl/ticker "HTTP/1.1 200 OK"
2024-10-29 07:44:02 , INFO , HTTP Request: POST https://api.bitpreco.com/v1/trading/balance "HTTP/1.1 200 OK"
2024-10-29 07:44:03 , INFO , HTTP Request: POST https://api.bitpreco.com/v1/trading/balance "HTTP/1.1 200 OK"
2024-10-29 07:44:04 , INFO , Último sinal gerado: 0.0
2024-10-29 07:44:05 , INFO , HTTP Request: POST https://api.bitpreco.com/v1/trading/balance "HTTP/1.1 200 OK"
2024-10-29 07:44:05 , INFO , Nenhuma ação necessária no momento.
2024-10-29 07:44:16 , INFO , HTTP Request: GET https://api.bitpreco.com/btc-brl/ticker "HTTP/1.1 200 OK"
2024-10-29 07:44:17 , INFO , HTTP Request: POST https://api.bitpreco.com/v1/trading/balance "HTTP/1.1 200 OK"
2024-10-29 07:44:18 , INFO , HTTP Request: POST https://api.bitpreco.com/v1/trading/balance "HTTP/1.1 200 OK"
2024-10-29 07:44:19 , INFO , Último sinal gerado: 0.0
2024-10-29 07:44:20 , INFO , HTTP Request: POST https://api.bitpreco.com/v1/trading/balance "HTTP/1.1 200 OK"
2024-10-29 07:44:20 , INFO , Nenhuma ação necessária no momento.
2024-10-29 07:44:30 , INFO , HTTP Request: GET https://api.bitpreco.com/btc-brl/ticker "HTTP/1.1 200 OK"
2024-10-29 07:44:32 , INFO , HTTP Request: POST https://api.bitpreco.com/v1/trading/balance "HTTP/1.1 200 OK"
2024-10-29 07:44:33 , INFO , HTTP Request: POST https://api.bitpreco.com/v1/trading/balance "HTTP/1.1 200 OK"
2024-10-29 07:44:33 , INFO , Último sinal gerado: 0.0
2024-10-29 07:44:34 , INFO , HTTP Request: POST https://api.bitpreco.com/v1/trading/balance "HTTP/1.1 200 OK"
2024-10-29 07:44:34 , INFO , Nenhuma ação necessária no momento.
2024-10-29 07:44:45 , INFO , HTTP Request: GET https://api.bitpreco.com/btc-brl/ticker "HTTP/1.1 200 OK"
2024-10-29 07:44:46 , INFO , HTTP Request: POST https://api.bitpreco.com/v1/trading/balance "HTTP/1.1 200 OK"
2024-10-29 07:44:47 , INFO , HTTP Request: POST https://api.bitpreco.com/v1/trading/balance "HTTP/1.1 200 OK"
2024-10-29 07:44:48 , INFO , Último sinal gerado: 0.0
2024-10-29 07:44:49 , INFO , HTTP Request: POST https://api.bitpreco.com/v1/trading/balance "HTTP/1.1 200 OK"
2024-10-29 07:44:49 , INFO , Nenhuma ação necessária no momento.
2024-10-29 07:45:00 , INFO , HTTP Request: GET https://api.bitpreco.com/btc-brl/ticker "HTTP/1.1 200 OK"
2024-10-29 07:45:01 , INFO , HTTP Request: POST https://api.bitpreco.com/v1/trading/balance "HTTP/1.1 200 OK"
2024-10-29 07:45:02 , INFO , HTTP Request: POST https://api.bitpreco.com/v1/trading/balance "HTTP/1.1 200 OK"
2024-10-29 07:45:02 , INFO , Último sinal gerado: 0.0
2024-10-29 07:45:04 , INFO , HTTP Request: POST https://api.bitpreco.com/v1/trading/balance "HTTP/1.1 200 OK"
2024-10-29 07:45:04 , INFO , Nenhuma ação necessária no momento.
2024-10-29 07:45:14 , INFO , HTTP Request: GET https://api.bitpreco.com/btc-brl/ticker "HTTP/1.1 200 OK"
2024-10-29 07:45:16 , INFO , HTTP Request: POST https://api.bitpreco.com/v1/trading/balance "HTTP/1.1 200 OK"
2024-10-29 07:45:17 , INFO , HTTP Request: POST https://api.bitpreco.com/v1/trading/balance "HTTP/1.1 200 OK"
2024-10-29 07:45:18 , INFO , Último sinal gerado: 0.0
2024-10-29 07:45:19 , INFO , HTTP Request: POST https://api.bitpreco.com/v1/trading/balance "HTTP/1.1 200 OK"
2024-10-29 07:45:19 , INFO , Nenhuma ação necessária no momento.
2024-10-29 07:45:30 , INFO , HTTP Request: GET https://api.bitpreco.com/btc-brl/ticker "HTTP/1.1 200 OK"
2024-10-29 07:45:31 , INFO , HTTP Request: POST https://api.bitpreco.com/v1/trading/balance "HTTP/1.1 200 OK"
2024-10-29 07:45:32 , INFO , HTTP Request: POST https://api.bitpreco.com/v1/trading/balance "HTTP/1.1 200 OK"
2024-10-29 07:45:32 , INFO , Último sinal gerado: 0.0
2024-10-29 07:45:33 , INFO , HTTP Request: POST https://api.bitpreco.com/v1/trading/balance "HTTP/1.1 200 OK"
2024-10-29 07:45:33 , INFO , Nenhuma ação necessária no momento.
2024-10-29 07:45:44 , INFO , HTTP Request: GET https://api.bitpreco.com/btc-brl/ticker "HTTP/1.1 200 OK"
2024-10-29 07:45:45 , INFO , HTTP Request: POST https://api.bitpreco.com/v1/trading/balance "HTTP/1.1 200 OK"
2024-10-29 07:45:46 , INFO , HTTP Request: POST https://api.bitpreco.com/v1/trading/balance "HTTP/1.1 200 OK"
2024-10-29 07:45:47 , INFO , Último sinal gerado: 0.0
2024-10-29 07:45:48 , INFO , HTTP Request: POST https://api.bitpreco.com/v1/trading/balance "HTTP/1.1 200 OK"
2024-10-29 07:45:48 , INFO , Nenhuma ação necessária no momento.
2024-10-29 07:45:59 , INFO , HTTP Request: GET https://api.bitpreco.com/btc-brl/ticker "HTTP/1.1 200 OK"
2024-10-29 07:46:00 , INFO , HTTP Request: POST https://api.bitpreco.com/v1/trading/balance "HTTP/1.1 200 OK"
2024-10-29 07:46:01 , INFO , HTTP Request: POST https://api.bitpreco.com/v1/trading/balance "HTTP/1.1 200 OK"
2024-10-29 07:46:01 , INFO , Último sinal gerado: 0.0
2024-10-29 07:46:07 , ERROR , Erro ao executar a negociação: The read operation timed out
2024-10-29 07:48:07 , INFO , HTTP Request: GET https://api.bitpreco.com/btc-brl/ticker "HTTP/1.1 200 OK"
2024-10-29 07:48:08 , INFO , HTTP Request: POST https://api.bitpreco.com/v1/trading/balance "HTTP/1.1 200 OK"
2024-10-29 07:48:08 , INFO , HTTP Request: POST https://api.bitpreco.com/v1/trading/balance "HTTP/1.1 200 OK"
2024-10-29 07:48:09 , INFO , Último sinal gerado: 0.0
2024-10-29 07:48:10 , INFO , HTTP Request: POST https://api.bitpreco.com/v1/trading/balance "HTTP/1.1 200 OK"
2024-10-29 07:48:10 , INFO , Nenhuma ação necessária no momento.
2024-10-29 07:48:14 , INFO , HTTP Request: POST https://api.bitpreco.com/v1/trading/balance "HTTP/1.1 200 OK"
2024-10-29 07:48:19 , INFO , HTTP Request: POST https://api.bitpreco.com/v1/trading/balance "HTTP/1.1 200 OK"
2024-10-29 07:48:21 , INFO , HTTP Request: GET https://api.bitpreco.com/btc-brl/ticker "HTTP/1.1 200 OK"
2024-10-29 07:48:23 , INFO , HTTP Request: POST https://api.bitpreco.com/v1/trading/balance "HTTP/1.1 200 OK"
2024-10-29 07:48:24 , INFO , HTTP Request: POST https://api.bitpreco.com/v1/trading/balance "HTTP/1.1 200 OK"
2024-10-29 07:48:24 , INFO , Último sinal gerado: 0.0
2024-10-29 07:48:26 , INFO , HTTP Request: POST https://api.bitpreco.com/v1/trading/balance "HTTP/1.1 200 OK"
2024-10-29 07:48:26 , INFO , Nenhuma ação necessária no momento.
2024-10-29 07:48:30 , INFO , HTTP Request: POST https://api.bitpreco.com/v1/trading/balance "HTTP/1.1 200 OK"
2024-10-29 07:48:37 , INFO , HTTP Request: GET https://api.bitpreco.com/btc-brl/ticker "HTTP/1.1 200 OK"
2024-10-29 07:48:38 , INFO , HTTP Request: POST https://api.bitpreco.com/v1/trading/balance "HTTP/1.1 200 OK"
2024-10-29 07:48:39 , INFO , HTTP Request: POST https://api.bitpreco.com/v1/trading/balance "HTTP/1.1 200 OK"
2024-10-29 07:48:40 , INFO , Último sinal gerado: 0.0
2024-10-29 07:48:41 , INFO , HTTP Request: POST https://api.bitpreco.com/v1/trading/balance "HTTP/1.1 200 OK"
2024-10-29 07:48:41 , INFO , Nenhuma ação necessária no momento.
2024-10-29 07:48:45 , INFO , HTTP Request: POST https://api.bitpreco.com/v1/trading/balance "HTTP/1.1 200 OK"
2024-10-29 07:48:51 , INFO , HTTP Request: GET https://api.bitpreco.com/btc-brl/ticker "HTTP/1.1 200 OK"
2024-10-29 07:48:53 , INFO , HTTP Request: POST https://api.bitpreco.com/v1/trading/balance "HTTP/1.1 200 OK"
2024-10-29 07:48:54 , INFO , HTTP Request: POST https://api.bitpreco.com/v1/trading/balance "HTTP/1.1 200 OK"
2024-10-29 07:48:54 , INFO , Último sinal gerado: 0.0
2024-10-29 07:48:55 , INFO , HTTP Request: POST https://api.bitpreco.com/v1/trading/balance "HTTP/1.1 200 OK"
2024-10-29 07:48:55 , INFO , Nenhuma ação necessária no momento.2024-10-29 07:51:40
2024-10-29 07:51:44 , INFO , HTTP Request: GET https://api.bitpreco.com/btc-brl/ticker "HTTP/1.1 200 OK"
